hour,,day,,,lat,lng,,,,,,,,weight
9,,wednesday,,,23.881433,90.2683015,,,,,,,,0
6,,wednesday,,,23.881433,90.2683015,,,,,,,,3.4
11,,wednesday,,,23.881433,90.2683015,,,,,,,,0
9,,thursday,,,23.881433,90.2683015,,,,,,,,0.5
1,,thursday,,,23.881433,90.2683015,,,,,,,,0.1
10,,saturday,,,23.881433,90.2683015,,,,,,,,0
7,,thursday,,,23.881433,90.2683015,,,,,,,,15
12,,friday,,,23.881433,90.2683015,,,,,,,,0
3,,friday,,,23.881433,90.2683015,,,,,,,,0
10,,wednesday,,,23.784506,90.403409,,,,,,,,0
6,,monday,,,23.685475,90.448537,,,,,,,,3.4
6,,monday,,,23.685475,90.448537,,,,,,,,3.4
2,,saturday,,,23.737146,90.410583,,,,,,,,0
8,,wednesday,,,23.737146,90.410583,,,,,,,,0
8,,tuesday,,,23.737146,90.410583,,,,,,,,0.1
11,,tuesday,,,23.732038,90.4257675,,,,,,,,0
6,,monday,,,23.732038,90.4257675,,,,,,,,10.9
11,,saturday,,,23.784506,90.403409,,,,,,,,0.1
8,,thursday,,,23.72294,90.413688,,,,,,,,3.7
10,,thursday,,,23.68333,90.33333,,,,,,,,1.9
11,,monday,,,23.759041,90.388041,,,,,,,,0.1
5,,wednesday,,,23.752027,90.421808,,,,,,,,11.3
3,,thursday,,,23.752027,90.421808,,,,,,,,0.1
12,,saturday,,,23.834376,90.445713,,,,,,,,0
3,,thursday,,,23.721427,90.375435,,,,,,,,1.5
11,,sunday,,,23.721427,90.375435,,,,,,,,0
7,,wednesday,,,23.728907,90.417137,,,,,,,,5.8
9,,friday,,,23.737051,90.423374,,,,,,,,11.3
9,,sunday,,,23.7257475,90.3975835,,,,,,,,0.9
6,,sunday,,,23.805381,90.374565,,,,,,,,0.5
4,,thursday,,,23.805381,90.374565,,,,,,,,2.6
8,,friday,,,23.805381,90.374565,,,,,,,,4.7
10,,thursday,,,23.805381,90.374565,,,,,,,,1.4
7,,tuesday,,,23.805381,90.374565,,,,,,,,0.4
9,,sunday,,,23.805381,90.374565,,,,,,,,1.5
6,,monday,,,23.754232,90.410831,,,,,,,,3.4
5,,sunday,,,23.754232,90.410831,,,,,,,,12.5
2,,sunday,,,23.784506,90.403409,,,,,,,,0
1,,wednesday,,,23.784506,90.403409,,,,,,,,0
4,,sunday,,,23.760178,90.355229,,,,,,,,2
1,,saturday,,,23.760178,90.355229,,,,,,,,0
10,,tuesday,,,23.760178,90.355229,,,,,,,,1.3
1,,sunday,,,23.760178,90.355229,,,,,,,,0
1,,tuesday,,,23.760178,90.355229,,,,,,,,0
5,,thursday,,,23.760178,90.355229,,,,,,,,0
5,,tuesday,,,23.760178,90.355229,,,,,,,,0
3,,thursday,,,23.737051,90.423374,,,,,,,,0.1
11,,thursday,,,23.737051,90.423374,,,,,,,,0
7,,wednesday,,,23.784506,90.403409,,,,,,,,12.2
4,,friday,,,23.784506,90.403409,,,,,,,,0
1,,saturday,,,23.728907,90.417137,,,,,,,,0
5,,saturday,,,23.728907,90.417137,,,,,,,,6.9
4,,tuesday,,,23.746693,90.394921,,,,,,,,1
4,,tuesday,,,23.746693,90.394921,,,,,,,,1
2,,tuesday,,,23.728907,90.417137,,,,,,,,0
12,,sunday,,,23.728907,90.417137,,,,,,,,0
4,,thursday,,,23.794413,90.413735,,,,,,,,3.2
8,,monday,,,23.794413,90.413735,,,,,,,,8.1
6,,friday,,,23.827398,90.364473,,,,,,,,9.6
10,,tuesday,,,23.73368,90.413005,,,,,,,,11.1
1,,tuesday,,,23.73368,90.413005,,,,,,,,0
7,,thursday,,,23.750343,90.388695,,,,,,,,1.7
5,,sunday,,,23.784506,90.403409,,,,,,,,3.2
2,,monday,,,23.73368,90.413005,,,,,,,,0
8,,friday,,,23.748663,90.404175,,,,,,,,17.9
10,,tuesday,,,23.759994,90.420113,,,,,,,,0
3,,monday,,,23.733251,90.442769,,,,,,,,0
7,,tuesday,,,23.739036,90.383432,,,,,,,,6.1
5,,friday,,,23.85833,90.26667,,,,,,,,27.7
5,,saturday,,,23.85833,90.26667,,,,,,,,9.1
8,,saturday,,,23.85833,90.26667,,,,,,,,2.2
2,,friday,,,23.85833,90.26667,,,,,,,,0
8,,wednesday,,,23.85833,90.26667,,,,,,,,3
10,,tuesday,,,23.85833,90.26667,,,,,,,,0
1,,thursday,,,23.85833,90.26667,,,,,,,,0
5,,monday,,,23.85833,90.26667,,,,,,,,10.9
2,,monday,,,23.85833,90.26667,,,,,,,,0
8,,sunday,,,23.73889,90.371214,,,,,,,,4.7
4,,sunday,,,23.77405872,90.3644076,,,,,,,,26.7
4,,thursday,,,23.734028,90.397321,,,,,,,,3.2
9,,saturday,,,24.25,89.9167,,,,,,,,0.3
8,,tuesday,,,23.720046,90.421578,,,,,,,,10.5
8,,saturday,,,23.71802,90.41789,,,,,,,,10.2
1,,thursday,,,23.71802,90.41789,,,,,,,,0
12,,thursday,,,23.77456936,90.35529228,,,,,,,,0
3,,thursday,,,23.77456936,90.35529228,,,,,,,,0
1,,friday,,,23.769808,90.351595,,,,,,,,0
9,,tuesday,,,23.728907,90.417137,,,,,,,,0
2,,saturday,,,23.847177,90.4041325,,,,,,,,0
9,,friday,,,23.784506,90.403409,,,,,,,,0.6
10,,wednesday,,,23.767676,90.376173,,,,,,,,0
6,,tuesday,,,23.913894,90.320686,,,,,,,,11.5
11,,wednesday,,,23.913894,90.320686,,,,,,,,0
6,,wednesday,,,23.913894,90.320686,,,,,,,,3.4
6,,monday,,,23.913894,90.320686,,,,,,,,0
6,,sunday,,,23.868316,90.40038,,,,,,,,0.3
3,,monday,,,23.728907,90.417137,,,,,,,,0
2,,friday,,,23.793708,90.453284,,,,,,,,0
3,,friday,,,23.793708,90.453284,,,,,,,,0
7,,saturday,,,23.793708,90.453284,,,,,,,,13.6
5,,friday,,,23.793708,90.453284,,,,,,,,16.6
4,,monday,,,23.793708,90.453284,,,,,,,,0
6,,saturday,,,23.793708,90.453284,,,,,,,,19.1
2,,thursday,,,23.793708,90.453284,,,,,,,,10.6
11,,tuesday,,,23.741915,90.40912,,,,,,,,0
12,,tuesday,,,23.79259,90.407646,,,,,,,,0
8,,sunday,,,23.79259,90.407646,,,,,,,,4.7
3,,friday,,,23.79259,90.407646,,,,,,,,0.1
11,,friday,,,23.765913,90.426541,,,,,,,,0
3,,sunday,,,23.765913,90.426541,,,,,,,,0
1,,saturday,,,23.765913,90.426541,,,,,,,,0
8,,friday,,,23.765913,90.426541,,,,,,,,12.6
11,,thursday,,,23.716838,90.405322,,,,,,,,0.3
7,,monday,,,23.81851,90.41513,,,,,,,,2.6
12,,monday,,,23.81851,90.41513,,,,,,,,0
1,,saturday,,,23.81391621,90.42919024,,,,,,,,0
10,,sunday,,,23.813105,90.429764,,,,,,,,2.6
2,,sunday,,,23.784506,90.403409,,,,,,,,0
9,,tuesday,,,23.728907,90.417137,,,,,,,,12.8
1,,friday,,,23.728907,90.417137,,,,,,,,0
12,,sunday,,,23.728907,90.417137,,,,,,,,0
11,,saturday,,,23.763781,90.389061,,,,,,,,0
11,,wednesday,,,23.784506,90.403409,,,,,,,,0
12,,sunday,,,23.784506,90.403409,,,,,,,,0
1,,wednesday,,,23.784506,90.403409,,,,,,,,0
3,,thursday,,,23.717677,90.394341,,,,,,,,0.1
6,,thursday,,,23.717677,90.394341,,,,,,,,5.9
8,,tuesday,,,23.717677,90.394341,,,,,,,,1.4
5,,monday,,,23.865506,90.413772,,,,,,,,1.7
3,,sunday,,,23.700508,90.451953,,,,,,,,1.5
10,,saturday,,,23.865506,90.413772,,,,,,,,1.6
9,,monday,,,23.865506,90.413772,,,,,,,,7.1
6,,wednesday,,,23.785337,90.342439,,,,,,,,3.4
1,,monday,,,23.785337,90.342439,,,,,,,,0
3,,saturday,,,23.785337,90.342439,,,,,,,,0.2
9,,friday,,,23.721686,90.497766,,,,,,,,3.6
2,,friday,,,23.721686,90.497766,,,,,,,,0.2
7,,monday,,,23.721686,90.497766,,,,,,,,0.8
9,,thursday,,,23.77731,90.43628,,,,,,,,21.8
8,,saturday,,,23.721686,90.497766,,,,,,,,8.3
9,,friday,,,23.759994,90.420113,,,,,,,,3.4
10,,tuesday,,,23.733251,90.442769,,,,,,,,0
4,,monday,,,23.874875,90.393071,,,,,,,,0
5,,thursday,,,23.81039,90.406568,,,,,,,,2.3
2,,thursday,,,23.784506,90.403409,,,,,,,,0
2,,wednesday,,,23.5958,90.1222,,,,,,,,0
2,,saturday,,,23.881433,90.2683015,,,,,,,,0
1,,sunday,,,23.881433,90.2683015,,,,,,,,0
3,,friday,,,23.881433,90.2683015,,,,,,,,0
9,,thursday,,,23.90833,90.21667,,,,,,,,0.8
5,,saturday,,,23.90833,90.21667,,,,,,,,5.8
3,,saturday,,,23.744806,90.373922,,,,,,,,20.2
2,,monday,,,23.744806,90.373922,,,,,,,,0
10,,thursday,,,23.744806,90.373922,,,,,,,,0
1,,wednesday,,,23.71134962,90.38383434,,,,,,,,0.6
12,,friday,,,23.81851,90.41513,,,,,,,,0
9,,thursday,,,23.784506,90.403409,,,,,,,,1.6
12,,tuesday,,,23.784506,90.403409,,,,,,,,0
9,,saturday,,,23.746693,90.394921,,,,,,,,0.2
9,,saturday,,,23.746693,90.394921,,,,,,,,0.2
10,,thursday,,,23.784506,90.403409,,,,,,,,0
8,,monday,,,23.760305,90.389484,,,,,,,,11.8
4,,monday,,,23.760305,90.389484,,,,,,,,2.1
7,,monday,,,23.78241147,90.33740957,,,,,,,,2.6
2,,saturday,,,23.78241147,90.33740957,,,,,,,,0
7,,monday,,,23.78241147,90.33740957,,,,,,,,2.6
6,,sunday,,,23.7917,90.4167,,,,,,,,72.9
10,,thursday,,,23.7917,90.4167,,,,,,,,5.4
3,,friday,,,23.7917,90.4167,,,,,,,,0
9,,wednesday,,,23.7917,90.4167,,,,,,,,0.8
9,,wednesday,,,23.7917,90.4167,,,,,,,,0.8
1,,friday,,,23.7917,90.4167,,,,,,,,0
6,,saturday,,,23.7917,90.4167,,,,,,,,1.6
6,,saturday,,,23.7917,90.4167,,,,,,,,1.6
9,,tuesday,,,23.74819,90.394162,,,,,,,,31.4
5,,thursday,,,23.74819,90.394162,,,,,,,,5.9
1,,monday,,,23.74819,90.394162,,,,,,,,0
8,,sunday,,,23.740038,90.35886,,,,,,,,5.1
9,,friday,,,23.740038,90.35886,,,,,,,,0.6
7,,sunday,,,23.740038,90.35886,,,,,,,,35.6
1,,tuesday,,,23.740038,90.35886,,,,,,,,0
1,,thursday,,,23.847177,90.4041325,,,,,,,,0
10,,wednesday,,,23.881433,90.2683015,,,,,,,,0
1,,friday,,,23.714039,90.450656,,,,,,,,0
11,,saturday,,,23.714039,90.450656,,,,,,,,0
6,,sunday,,,23.714039,90.450656,,,,,,,,12.9
1,,tuesday,,,23.714039,90.450656,,,,,,,,0
10,,thursday,,,23.714039,90.450656,,,,,,,,0
2,,thursday,,,23.714039,90.450656,,,,,,,,0
1,,thursday,,,23.714039,90.450656,,,,,,,,0
8,,saturday,,,23.714039,90.450656,,,,,,,,6.2
12,,friday,,,23.728907,90.417137,,,,,,,,0
9,,friday,,,23.685475,90.448537,,,,,,,,2.3
3,,saturday,,,23.7931,90.3861,,,,,,,,0
11,,saturday,,,23.7931,90.3861,,,,,,,,0
11,,thursday,,,23.7931,90.3861,,,,,,,,0
10,,friday,,,23.747314,90.386673,,,,,,,,0.9
4,,monday,,,23.784506,90.403409,,,,,,,,3.1
1,,wednesday,,,23.732038,90.4257675,,,,,,,,0
3,,sunday,,,23.784506,90.403409,,,,,,,,0
7,,friday,,,23.784506,90.403409,,,,,,,,2.5
8,,wednesday,,,23.784506,90.403409,,,,,,,,4.1
4,,wednesday,,,23.784506,90.403409,,,,,,,,25.7
3,,saturday,,,23.750949,90.393367,,,,,,,,0
9,,monday,,,23.750949,90.393367,,,,,,,,2.9
7,,sunday,,,23.784506,90.403409,,,,,,,,16.6
3,,friday,,,23.68333,90.33333,,,,,,,,0
9,,tuesday,,,23.68333,90.33333,,,,,,,,4.6
8,,saturday,,,23.68333,90.33333,,,,,,,,0.8
6,,tuesday,,,23.68333,90.33333,,,,,,,,14.3
9,,sunday,,,23.68333,90.33333,,,,,,,,1.1
6,,wednesday,,,23.68333,90.33333,,,,,,,,1.7
7,,monday,,,23.68333,90.33333,,,,,,,,2.3
9,,sunday,,,23.68333,90.33333,,,,,,,,0.7
5,,sunday,,,23.752027,90.421808,,,,,,,,0.5
10,,friday,,,23.752027,90.421808,,,,,,,,18.2
1,,monday,,,23.752027,90.421808,,,,,,,,0
10,,sunday,,,23.752027,90.421808,,,,,,,,0
4,,thursday,,,23.752027,90.421808,,,,,,,,2.7
2,,monday,,,23.752027,90.421808,,,,,,,,0
5,,tuesday,,,23.752027,90.421808,,,,,,,,17.6
3,,sunday,,,23.834376,90.445713,,,,,,,,0.2
9,,thursday,,,23.834376,90.445713,,,,,,,,0.8
8,,thursday,,,23.834376,90.445713,,,,,,,,8.4
3,,friday,,,23.834376,90.445713,,,,,,,,0
7,,thursday,,,23.709226,90.40739,,,,,,,,0.2
3,,tuesday,,,23.721427,90.375435,,,,,,,,0
11,,saturday,,,23.721427,90.375435,,,,,,,,0
9,,wednesday,,,23.721427,90.375435,,,,,,,,3.5
12,,saturday,,,23.721427,90.375435,,,,,,,,0
2,,thursday,,,23.793708,90.453284,,,,,,,,0
6,,wednesday,,,23.793708,90.453284,,,,,,,,1.7
12,,wednesday,,,23.728907,90.417137,,,,,,,,0
12,,thursday,,,23.728907,90.417137,,,,,,,,0
1,,saturday,,,23.758698,90.380792,,,,,,,,0
6,,monday,,,23.728907,90.417137,,,,,,,,3.4
9,,saturday,,,23.728907,90.417137,,,,,,,,1.9
1,,saturday,,,23.805381,90.374565,,,,,,,,0
1,,saturday,,,23.805381,90.374565,,,,,,,,0
9,,sunday,,,23.805381,90.374565,,,,,,,,2
12,,monday,,,23.805381,90.374565,,,,,,,,0
5,,friday,,,23.805381,90.374565,,,,,,,,51.2
4,,wednesday,,,23.805381,90.374565,,,,,,,,0.6
2,,sunday,,,23.805381,90.374565,,,,,,,,0
7,,sunday,,,23.805381,90.374565,,,,,,,,15.6
7,,monday,,,23.805381,90.374565,,,,,,,,20.4
9,,saturday,,,23.805381,90.374565,,,,,,,,12.6
3,,wednesday,,,23.805381,90.374565,,,,,,,,0
8,,monday,,,23.805381,90.374565,,,,,,,,4.3
9,,monday,,,23.805381,90.374565,,,,,,,,14.1
12,,friday,,,23.805381,90.374565,,,,,,,,0
8,,tuesday,,,23.805381,90.374565,,,,,,,,7.2
10,,monday,,,23.805381,90.374565,,,,,,,,0
7,,friday,,,23.805381,90.374565,,,,,,,,0.4
9,,tuesday,,,23.805381,90.374565,,,,,,,,19.9
6,,sunday,,,23.805381,90.374565,,,,,,,,0.5
4,,monday,,,23.754232,90.410831,,,,,,,,35
9,,friday,,,23.754232,90.410831,,,,,,,,14.1
1,,monday,,,23.754232,90.410831,,,,,,,,0
11,,monday,,,23.754232,90.410831,,,,,,,,0.5
10,,wednesday,,,23.784506,90.403409,,,,,,,,2
11,,sunday,,,23.784506,90.403409,,,,,,,,0
7,,monday,,,23.784506,90.403409,,,,,,,,36.1
1,,saturday,,,23.784506,90.403409,,,,,,,,0
7,,wednesday,,,23.784506,90.403409,,,,,,,,5.8
1,,wednesday,,,23.760178,90.355229,,,,,,,,0
4,,thursday,,,23.760178,90.355229,,,,,,,,8.2
5,,thursday,,,23.760178,90.355229,,,,,,,,13.8
4,,friday,,,23.760178,90.355229,,,,,,,,11.8
5,,wednesday,,,23.760178,90.355229,,,,,,,,2.3
6,,saturday,,,23.760178,90.355229,,,,,,,,12.9
7,,saturday,,,23.760178,90.355229,,,,,,,,5.9
2,,monday,,,23.737051,90.423374,,,,,,,,0
8,,thursday,,,23.737051,90.423374,,,,,,,,1.5
9,,friday,,,23.737051,90.423374,,,,,,,,0
7,,wednesday,,,23.737051,90.423374,,,,,,,,24.8
3,,monday,,,23.737051,90.423374,,,,,,,,0
7,,thursday,,,23.728907,90.417137,,,,,,,,1.4
1,,monday,,,23.784506,90.403409,,,,,,,,0
8,,friday,,,23.728907,90.417137,,,,,,,,7.9
7,,friday,,,23.6167,90.525,,,,,,,,13.8
9,,monday,,,23.7350915,90.3842575,,,,,,,,32.3
9,,thursday,,,23.7350915,90.3842575,,,,,,,,5.9
4,,sunday,,,23.77337857,90.4097081,,,,,,,,5.3
9,,monday,,,23.784506,90.403409,,,,,,,,7.4
1,,friday,,,23.784506,90.403409,,,,,,,,0
4,,sunday,,,23.827398,90.364473,,,,,,,,2
1,,tuesday,,,23.827398,90.364473,,,,,,,,0
3,,monday,,,23.827398,90.364473,,,,,,,,3.1
3,,tuesday,,,23.827398,90.364473,,,,,,,,0
11,,thursday,,,23.827398,90.364473,,,,,,,,0
6,,saturday,,,23.827398,90.364473,,,,,,,,15.8
3,,saturday,,,23.73368,90.413005,,,,,,,,0
5,,saturday,,,23.784506,90.403409,,,,,,,,15.1
2,,friday,,,23.748663,90.404175,,,,,,,,0.5
1,,thursday,,,23.759994,90.420113,,,,,,,,0
7,,tuesday,,,23.759994,90.420113,,,,,,,,8
7,,sunday,,,23.784506,90.403409,,,,,,,,3.8
3,,tuesday,,,23.728907,90.417137,,,,,,,,0.5
6,,saturday,,,23.733251,90.442769,,,,,,,,0.7
1,,monday,,,23.733251,90.442769,,,,,,,,0
6,,tuesday,,,23.733251,90.442769,,,,,,,,4.1
9,,thursday,,,23.733251,90.442769,,,,,,,,0.3
5,,tuesday,,,23.85833,90.26667,,,,,,,,0.2
2,,sunday,,,23.85833,90.26667,,,,,,,,0
7,,thursday,,,23.85833,90.26667,,,,,,,,9.2
1,,friday,,,23.85833,90.26667,,,,,,,,0
2,,monday,,,23.85833,90.26667,,,,,,,,0
7,,saturday,,,23.85833,90.26667,,,,,,,,6
1,,tuesday,,,23.85833,90.26667,,,,,,,,0
3,,thursday,,,23.85833,90.26667,,,,,,,,0
2,,monday,,,23.85833,90.26667,,,,,,,,0
3,,thursday,,,23.85833,90.26667,,,,,,,,10.5
1,,friday,,,23.85833,90.26667,,,,,,,,0
9,,wednesday,,,23.85833,90.26667,,,,,,,,0.1
10,,monday,,,23.85833,90.26667,,,,,,,,3.7
10,,friday,,,23.85833,90.26667,,,,,,,,16.2
10,,wednesday,,,23.85833,90.26667,,,,,,,,1.6
11,,wednesday,,,23.85833,90.26667,,,,,,,,0
4,,saturday,,,23.85833,90.26667,,,,,,,,0.1
4,,saturday,,,23.85833,90.26667,,,,,,,,0.5
6,,saturday,,,23.85833,90.26667,,,,,,,,4.7
4,,monday,,,23.85833,90.26667,,,,,,,,0
8,,thursday,,,23.85833,90.26667,,,,,,,,21.9
9,,saturday,,,23.85833,90.26667,,,,,,,,0.9
6,,friday,,,23.85833,90.26667,,,,,,,,12.4
5,,friday,,,23.85833,90.26667,,,,,,,,7.3
5,,saturday,,,23.85833,90.26667,,,,,,,,3.5
9,,saturday,,,23.85833,90.26667,,,,,,,,0.9
6,,thursday,,,23.85833,90.26667,,,,,,,,15.4
1,,tuesday,,,23.85833,90.26667,,,,,,,,0
5,,wednesday,,,23.85833,90.26667,,,,,,,,8.8
5,,thursday,,,23.85833,90.26667,,,,,,,,0
8,,saturday,,,23.85833,90.26667,,,,,,,,8.1
10,,saturday,,,23.85833,90.26667,,,,,,,,0.3
7,,friday,,,23.85833,90.26667,,,,,,,,3.5
3,,tuesday,,,23.85833,90.26667,,,,,,,,0
10,,tuesday,,,23.85833,90.26667,,,,,,,,0
10,,wednesday,,,23.85833,90.26667,,,,,,,,1.5
5,,sunday,,,23.85833,90.26667,,,,,,,,15.3
10,,thursday,,,23.85833,90.26667,,,,,,,,17.8
10,,thursday,,,23.85833,90.26667,,,,,,,,1.6
3,,sunday,,,23.85833,90.26667,,,,,,,,0
11,,tuesday,,,23.85833,90.26667,,,,,,,,0
11,,saturday,,,23.85833,90.26667,,,,,,,,0.1
10,,sunday,,,23.85833,90.26667,,,,,,,,0
10,,friday,,,23.85833,90.26667,,,,,,,,0
10,,wednesday,,,23.85833,90.26667,,,,,,,,0.2
3,,thursday,,,23.85833,90.26667,,,,,,,,0.8
3,,friday,,,23.85833,90.26667,,,,,,,,0
9,,friday,,,23.85833,90.26667,,,,,,,,1.3
9,,monday,,,23.85833,90.26667,,,,,,,,7.1
10,,thursday,,,23.85833,90.26667,,,,,,,,0
9,,thursday,,,23.85833,90.26667,,,,,,,,0.6
5,,sunday,,,23.85833,90.26667,,,,,,,,0
8,,thursday,,,23.85833,90.26667,,,,,,,,0.9
6,,saturday,,,23.85833,90.26667,,,,,,,,1.9
6,,saturday,,,23.85833,90.26667,,,,,,,,1.9
10,,monday,,,23.85833,90.26667,,,,,,,,2.2
9,,saturday,,,23.85833,90.26667,,,,,,,,2.2
10,,saturday,,,23.85833,90.26667,,,,,,,,1.1
10,,monday,,,23.85833,90.26667,,,,,,,,0
10,,saturday,,,23.85833,90.26667,,,,,,,,0.2
11,,monday,,,23.85833,90.26667,,,,,,,,1.5
12,,friday,,,23.85833,90.26667,,,,,,,,0
11,,friday,,,23.85833,90.26667,,,,,,,,0.1
12,,sunday,,,23.85833,90.26667,,,,,,,,0
11,,monday,,,23.85833,90.26667,,,,,,,,0
8,,saturday,,,23.85833,90.26667,,,,,,,,2.2
6,,thursday,,,23.85833,90.26667,,,,,,,,2.6
7,,wednesday,,,23.85833,90.26667,,,,,,,,0.2
8,,sunday,,,23.85833,90.26667,,,,,,,,3.2
7,,sunday,,,23.85833,90.26667,,,,,,,,5.8
5,,friday,,,23.85833,90.26667,,,,,,,,2.4
6,,wednesday,,,23.85833,90.26667,,,,,,,,0.6
5,,friday,,,23.85833,90.26667,,,,,,,,27.7
5,,monday,,,23.85833,90.26667,,,,,,,,2.1
5,,friday,,,23.85833,90.26667,,,,,,,,5.3
4,,thursday,,,23.85833,90.26667,,,,,,,,6.5
8,,thursday,,,23.85833,90.26667,,,,,,,,4.2
5,,friday,,,23.85833,90.26667,,,,,,,,27.7
5,,wednesday,,,23.728907,90.417137,,,,,,,,0
11,,sunday,,,23.847177,90.4041325,,,,,,,,1.5
7,,monday,,,23.767676,90.376173,,,,,,,,7.4
11,,tuesday,,,23.698502,90.42949,,,,,,,,0
6,,sunday,,,23.881433,90.2683015,,,,,,,,0.5
2,,wednesday,,,23.747314,90.386673,,,,,,,,0
6,,monday,,,23.73503,90.4194,,,,,,,,0.2
3,,monday,,,23.763,90.3897,,,,,,,,0
8,,sunday,,,23.720046,90.421578,,,,,,,,4.7
4,,sunday,,,23.860422,90.367672,,,,,,,,2
2,,friday,,,23.860422,90.367672,,,,,,,,0.5
4,,sunday,,,23.874875,90.393071,,,,,,,,0
12,,thursday,,,23.874875,90.393071,,,,,,,,0
1,,thursday,,,23.874875,90.393071,,,,,,,,0
8,,saturday,,,23.874875,90.393071,,,,,,,,1.3
12,,sunday,,,23.874875,90.393071,,,,,,,,0
2,,saturday,,,23.874875,90.393071,,,,,,,,0
7,,monday,,,23.874875,90.393071,,,,,,,,26.6
11,,thursday,,,23.874875,90.393071,,,,,,,,0
3,,monday,,,23.874875,90.393071,,,,,,,,0
5,,wednesday,,,23.874875,90.393071,,,,,,,,6.7
4,,sunday,,,23.874875,90.393071,,,,,,,,2.2
4,,friday,,,23.874875,90.393071,,,,,,,,0.1
3,,monday,,,23.874875,90.393071,,,,,,,,0.1
12,,friday,,,23.874875,90.393071,,,,,,,,0
6,,friday,,,23.874875,90.393071,,,,,,,,0.1
12,,monday,,,23.728907,90.417137,,,,,,,,0
5,,saturday,,,23.728907,90.417137,,,,,,,,3.8
1,,tuesday,,,23.728907,90.417137,,,,,,,,0
2,,monday,,,23.728907,90.417137,,,,,,,,0
3,,tuesday,,,23.71802,90.41789,,,,,,,,0
7,,sunday,,,23.769808,90.351595,,,,,,,,12.1
4,,sunday,,,23.913894,90.320686,,,,,,,,0.6
5,,friday,,,23.79259,90.407646,,,,,,,,8.5
12,,thursday,,,23.79259,90.407646,,,,,,,,0
5,,monday,,,23.79259,90.407646,,,,,,,,4.3
5,,saturday,,,23.79259,90.407646,,,,,,,,10.2
7,,friday,,,23.716838,90.405322,,,,,,,,7.9
9,,tuesday,,,23.716838,90.405322,,,,,,,,3.8
5,,sunday,,,23.728907,90.417137,,,,,,,,26.5
12,,wednesday,,,23.721686,90.497766,,,,,,,,0.1
12,,saturday,,,23.85833,90.26667,,,,,,,,0
3,,thursday,,,23.794413,90.413735,,,,,,,,1.5
7,,wednesday,,,23.794413,90.413735,,,,,,,,8
7,,sunday,,,23.754232,90.410831,,,,,,,,6.2
3,,sunday,,,23.813105,90.429764,,,,,,,,0
7,,thursday,,,23.769808,90.351595,,,,,,,,11.4
3,,friday,,,23.763,90.3897,,,,,,,,0
11,,friday,,,23.763,90.3897,,,,,,,,0
8,,tuesday,,,23.760178,90.355229,,,,,,,,7.2
10,,saturday,,,23.794413,90.413735,,,,,,,,0.5
5,,thursday,,,23.90833,90.21667,,,,,,,,3.7
10,,monday,,,23.90833,90.21667,,,,,,,,0.2
7,,saturday,,,23.744806,90.373922,,,,,,,,13.6
3,,sunday,,,23.744806,90.373922,,,,,,,,2.6
2,,sunday,,,23.728907,90.417137,,,,,,,,0
2,,friday,,,23.7917,90.4167,,,,,,,,0
11,,monday,,,23.7917,90.4167,,,,,,,,0
8,,sunday,,,23.7917,90.4167,,,,,,,,56
5,,monday,,,23.7917,90.4167,,,,,,,,24.3
12,,tuesday,,,23.7917,90.4167,,,,,,,,0
5,,wednesday,,,23.74819,90.394162,,,,,,,,2.7
6,,tuesday,,,23.728907,90.417137,,,,,,,,1.7
1,,saturday,,,23.714039,90.450656,,,,,,,,0
1,,saturday,,,23.714039,90.450656,,,,,,,,0
1,,saturday,,,23.714039,90.450656,,,,,,,,0
9,,tuesday,,,23.728907,90.417137,,,,,,,,3.8
7,,sunday,,,23.747314,90.386673,,,,,,,,12.1
4,,sunday,,,23.784506,90.403409,,,,,,,,3.7
2,,saturday,,,23.784506,90.403409,,,,,,,,0
11,,friday,,,23.750949,90.393367,,,,,,,,0
10,,sunday,,,23.750949,90.393367,,,,,,,,6.3
5,,saturday,,,23.68333,90.33333,,,,,,,,8
4,,monday,,,23.68333,90.33333,,,,,,,,36.5
1,,friday,,,23.68333,90.33333,,,,,,,,0
8,,monday,,,23.7537165,90.392516,,,,,,,,1.1
11,,tuesday,,,23.752027,90.421808,,,,,,,,0
8,,thursday,,,23.834376,90.445713,,,,,,,,6.2
6,,tuesday,,,23.721427,90.375435,,,,,,,,9.2
4,,monday,,,23.784506,90.403409,,,,,,,,2.1
1,,sunday,,,23.805381,90.374565,,,,,,,,0
9,,friday,,,23.805381,90.374565,,,,,,,,0.7
9,,tuesday,,,23.805381,90.374565,,,,,,,,19.9
8,,monday,,,23.805381,90.374565,,,,,,,,4.3
2,,wednesday,,,23.805381,90.374565,,,,,,,,2
7,,sunday,,,23.805381,90.374565,,,,,,,,2
7,,thursday,,,23.805381,90.374565,,,,,,,,11.4
3,,sunday,,,23.805381,90.374565,,,,,,,,0
8,,thursday,,,23.784506,90.403409,,,,,,,,25.4
7,,wednesday,,,23.760178,90.355229,,,,,,,,50.6
10,,tuesday,,,23.737051,90.423374,,,,,,,,0
10,,thursday,,,23.85833,90.26667,,,,,,,,0.8
7,,friday,,,23.75670084,90.36915536,,,,,,,,7.9
10,,sunday,,,23.7350915,90.3842575,,,,,,,,4.4
9,,thursday,,,23.827398,90.364473,,,,,,,,1.4
7,,sunday,,,23.73368,90.413005,,,,,,,,17
8,,sunday,,,23.73368,90.413005,,,,,,,,56
1,,sunday,,,23.697037,90.459509,,,,,,,,0
