id,incident_month,incident_week,day,weekend,part_of_the_day,hour,,lat,long,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,,humidity,visibility,,,season,crime,weight
1275,5,20,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,34,31,28,122,,77,10,,,hot,murder,10
1276,5,20,friday,1,morning,6 - 11:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,32,30,25,359,,77,8,,,hot,murder,10
1277,12,1,monday,0,afternoon,16 - 17:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,28,24,17,113,,61,10,,,winter,murder,10
1278,5,20,wednesday,0,night,20 - 5:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,34,31,27,356,,74,9,,,hot,murder,10
1279,2,8,wednesday,0,night,20 - 5:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,30,27,23,176,,74,10,,,winter,murder,10
1280,10,41,thursday,0,night,20 - 5:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,24,24,23,308,,93,6,,,rainy,murder,10
1281,1,3,sunday,0,morning,6 - 11:59,,22.31667,91.81667,anwara,chattogram,chattogram,28,25,21,113,,71,10,,,winter,rape,7
1282,7,27,wednesday,0,night,20 - 5:59,,22.31667,91.81667,anwara,chattogram,chattogram,30,28,26,359,,89,5,,,rainy,rape,7
1283,11,46,sunday,0,night,20 - 5:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,29,26,23,113,,69,10,,,winter,rape,7
1284,6,22,thursday,0,night,20 - 5:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,32,30,27,386,,81,9,,,rainy,rape,7
1285,4,17,wednesday,0,night,20 - 5:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,37,34,28,113,,48,10,,,hot,rape,7
1286,4,16,wednesday,0,morning,6 - 11:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,33,30,25,176,,78,9,,,hot,rape,7
1287,4,15,tuesday,0,morning,6 - 11:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,32,29,24,113,,73,10,,,hot,rape,7
1288,8,35,thursday,0,night,20 - 5:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,31,29,26,356,,82,9,,,rainy,rape,7
1289,10,40,tuesday,0,night,20 - 5:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,33,31,28,356,,78,8,,,rainy,rape,7
1290,1,4,saturday,1,morning,6 - 11:59,,22.31667,91.81667,fatikchhari,chattogram,chattogram,26,22,18,113,,68,10,,,winter,rape,7
1291,4,15,sunday,0,night,20 - 5:59,,22.31667,91.81667,fatikchhari,chattogram,chattogram,35,31,26,113,,76,10,,,hot,rape,7
1292,3,10,sunday,0,night,20 - 5:59,,22.498796,91.807213,hathazari,chattogram,chattogram,32,29,23,113,,50,10,,,hot,rape,7
1293,3,11,monday,0,night,20 - 5:59,,22.498796,91.807213,hathazari,chattogram,chattogram,31,28,24,113,,62,10,,,hot,rape,7
1294,5,20,wednesday,0,night,20 - 5:59,,22.498796,91.807213,hathazari,chattogram,chattogram,31,30,27,356,,81,9,,,hot,rape,7
1295,7,29,saturday,1,night,20 - 5:59,,22.31667,91.81667,karnafuli,chattogram,chattogram,31,29,27,356,,84,9,,,rainy,rape,7
1296,12,49,wednesday,0,night,20 - 5:59,,22.31667,91.81667,karnafuli,chattogram,chattogram,27,23,18,113,,65,10,,,winter,rape,7
1297,5,21,monday,0,night,20 - 5:59,,22.31667,91.81667,lohagara,chattogram,chattogram,34,32,28,353,,79,10,,,hot,rape,7
1298,10,40,saturday,1,night,20 - 5:59,,22.31667,91.81667,lohagara,chattogram,chattogram,31,29,26,176,,82,10,,,rainy,rape,7
1299,7,29,sunday,0,night,20 - 5:59,,22.31667,91.81667,mirsharai,chattogram,chattogram,29,28,26,359,,85,6,,,rainy,rape,7
1300,11,45,saturday,1,night,20 - 5:59,,22.31667,91.81667,mirsharai,chattogram,chattogram,30,26,21,113,,71,10,,,winter,rape,7
1301,2,8,wednesday,0,night,20 - 5:59,,22.31667,91.81667,mirsharai,chattogram,chattogram,29,26,20,113,,69,10,,,winter,rape,7
1302,3,11,friday,1,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,28,26,22,353,,80,9,,,hot,rape,7
1303,7,28,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,31,29,26,356,,85,8,,,rainy,rape,7
1304,7,28,thursday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,29,26,353,,83,9,,,rainy,rape,7
1305,8,32,monday,0,night,20 - 5:59,,22.393836,91.865371,chandgaon,chattogram,chattogram,30,28,26,359,,88,8,,,rainy,rape,7
1306,7,30,tuesday,0,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,28,28,26,359,,89,5,,,rainy,rape,7
1307,7,27,sunday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,28,26,359,,87,8,,,rainy,rape,7
1308,3,11,friday,1,evening,18 - 19:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,34,30,25,113,,52,10,,,hot,rape,7
1309,8,35,wednesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,30,27,356,,83,9,,,rainy,rape,7
1310,6,25,friday,1,night,20 - 5:59,,22.358732,91.775428,pahartali,chattogram,chattogram,32,30,27,353,,79,10,,,rainy,rape,7
1311,5,22,saturday,1,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,34,31,27,176,,77,9,,,hot,rape,7
1312,6,26,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,29,26,356,,84,9,,,rainy,rape,7
1313,10,42,thursday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,28,24,113,,77,10,,,rainy,rape,7
1314,10,42,thursday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,28,24,113,,77,10,,,rainy,rape,7
1315,9,38,sunday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,30,26,353,,81,10,,,rainy,rape,7
1316,9,35,sunday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,29,27,25,356,,88,9,,,rainy,rape,7
1317,6,24,sunday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,31,29,27,353,,83,10,,,rainy,rape,7
1318,4,15,wednesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,33,29,25,176,,72,10,,,hot,rape,7
1319,4,14,sunday,0,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,34,30,26,119,,79,10,,,hot,rape,7
1320,6,23,wednesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,35,33,29,113,,74,10,,,rainy,rape,7
1321,1,3,sunday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,26,23,17,113,,57,10,,,winter,rape,7
1322,1,3,sunday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,26,23,17,113,,57,10,,,winter,rape,7
1323,8,33,sunday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,28,25,176,,86,9,,,rainy,rape,7
1324,8,33,thursday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,31,29,26,356,,84,9,,,rainy,rape,7
1325,11,45,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,27,23,176,,79,10,,,winter,rape,7
1326,11,46,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,29,26,22,116,,67,10,,,winter,rape,7
1327,4,15,monday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,31,29,25,116,,78,10,,,hot,rape,7
1328,11,44,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,29,25,176,,80,10,,,winter,rape,7
1329,1,4,tuesday,0,evening,18 - 19:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,25,21,17,113,,63,10,,,winter,rape,7
1330,1,4,friday,1,evening,18 - 19:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,24,20,15,113,,56,10,,,winter,rape,7
1331,3,12,wednesday,0,evening,18 - 19:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,31,28,23,113,,69,10,,,hot,rape,7
1332,2,8,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,26,24,19,113,,65,10,,,winter,rape,7
1333,1,3,wednesday,0,evening,18 - 19:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,26,23,18,113,,67,10,,,winter,rape,7
1334,10,41,friday,1,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,29,27,176,,79,10,,,rainy,rape,7
1335,11,46,tuesday,0,night,20 - 5:59,,22.31667,91.81667,patiya,chattogram,chattogram,29,27,23,176,,83,10,,,winter,rape,7
1336,9,36,sunday,0,night,20 - 5:59,,22.31667,91.81667,patiya,chattogram,chattogram,30,28,26,356,,86,8,,,rainy,rape,7
1337,5,22,wednesday,0,night,20 - 5:59,,22.31667,91.81667,rangunia,chattogram,chattogram,33,31,28,176,,75,10,,,hot,rape,7
1338,7,31,monday,0,night,20 - 5:59,,22.31667,91.81667,sandwip,chattogram,chattogram,30,28,27,359,,86,8,,,rainy,rape,7
1339,9,37,monday,0,night,20 - 5:59,,22.31667,91.81667,satkania,chattogram,chattogram,29,28,26,356,,88,8,,,rainy,rape,7
1340,8,34,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,28,27,25,359,,90,7,,,rainy,rape,7
1341,5,22,tuesday,0,night,20 - 5:59,,22.31667,91.81667,anwara,chattogram,chattogram,33,30,27,176,,78,10,,,hot,assault,6
1342,9,37,thursday,0,afternoon,16 - 17:59,,22.31667,91.81667,anwara,chattogram,chattogram,32,29,26,353,,82,9,,,rainy,assault,6
1343,10,42,sunday,0,night,20 - 5:59,,22.31667,91.81667,anwara,chattogram,chattogram,28,27,25,356,,85,8,,,rainy,assault,6
1344,4,17,tuesday,0,morning,6 - 11:59,,22.31667,91.81667,anwara,chattogram,chattogram,31,29,26,353,,84,8,,,hot,assault,6
1345,9,37,friday,1,night,20 - 5:59,,22.31667,91.81667,anwara,chattogram,chattogram,32,29,26,176,,82,10,,,rainy,assault,6
1346,5,19,monday,0,night,20 - 5:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,34,31,26,113,,77,10,,,hot,assault,6
1347,2,7,thursday,0,morning,6 - 11:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,27,24,18,113,,45,10,,,winter,assault,6
1348,10,43,saturday,1,night,20 - 5:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,31,27,23,113,,76,10,,,rainy,assault,6
1349,7,28,sunday,0,morning,6 - 11:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,30,29,27,353,,87,10,,,rainy,assault,6
1350,4,16,tuesday,0,night,20 - 5:59,,22.31667,91.81667,fatikchhari,chattogram,chattogram,34,30,25,113,,79,7,,,hot,assault,6
1351,6,26,wednesday,0,morning,6 - 11:59,,22.31667,91.81667,fatikchhari,chattogram,chattogram,32,30,27,353,,82,10,,,rainy,assault,6
1352,12,49,sunday,0,morning,6 - 11:59,,22.498796,91.807213,hathazari,chattogram,chattogram,25,23,19,116,,71,10,,,winter,assault,6
1353,11,47,wednesday,0,noon,12 - 15:59,,22.31667,91.81667,karnafuli,chattogram,chattogram,28,24,20,113,,68,10,,,winter,assault,6
1354,8,35,sunday,0,morning,6 - 11:59,,22.31667,91.81667,mirsharai,chattogram,chattogram,31,29,26,356,,82,8,,,rainy,assault,6
1355,1,2,monday,0,night,20 - 5:59,,22.31667,91.81667,raozan,chattogram,chattogram,26,23,18,113,,64,10,,,winter,assault,6
1356,7,29,wednesday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,28,26,356,,87,9,,,rainy,assault,6
1357,11,46,sunday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,30,28,24,113,,80,10,,,winter,assault,6
1358,9,37,thursday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,29,26,353,,82,9,,,rainy,assault,6
1359,9,38,tuesday,0,afternoon,16 - 17:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,29,28,26,359,,87,8,,,rainy,assault,6
1360,5,19,friday,1,afternoon,16 - 17:59,,22.31667,91.81667,agrabad,chattogram,chattogram,35,32,28,386,,75,10,,,hot,assault,6
1361,5,21,saturday,1,afternoon,16 - 17:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,27,27,27,200,,90,9,,,hot,assault,6
1362,10,40,tuesday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,30,27,176,,80,10,,,rainy,assault,6
1363,11,45,monday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,31,28,23,113,,77,10,,,winter,assault,6
1364,11,46,thursday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,29,26,23,353,,85,9,,,winter,assault,6
1365,7,30,sunday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,28,27,356,,87,9,,,rainy,assault,6
1366,9,39,monday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,33,30,27,176,,79,9,,,rainy,assault,6
1367,9,39,wednesday,0,afternoon,16 - 17:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,33,30,27,359,,83,7,,,rainy,assault,6
1368,9,39,monday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,33,30,27,176,,79,9,,,rainy,assault,6
1369,10,40,tuesday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,33,31,28,356,,78,8,,,rainy,assault,6
1370,8,31,sunday,0,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,30,28,26,353,,83,10,,,rainy,assault,6
1371,8,31,sunday,0,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,30,28,26,353,,83,10,,,rainy,assault,6
1372,8,32,thursday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,31,29,26,386,,82,8,,,rainy,assault,6
1373,8,35,monday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,32,30,27,356,,79,9,,,rainy,assault,6
1374,3,13,tuesday,0,morning,6 - 11:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,32,28,24,176,,79,10,,,hot,assault,6
1375,11,48,wednesday,0,noon,12 - 15:59,,22.393836,91.865371,chandgaon,chattogram,chattogram,30,27,22,113,,76,10,,,winter,assault,6
1376,4,14,tuesday,0,morning,6 - 11:59,,22.358732,91.775428,pahartali,chattogram,chattogram,33,30,25,113,,65,10,,,hot,assault,6
1377,3,13,saturday,1,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,28,22,113,,70,10,,,hot,assault,6
1378,5,18,saturday,1,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,29,25,176,,77,10,,,hot,assault,6
1379,4,14,saturday,1,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,35,31,26,116,,80,10,,,hot,assault,6
1380,4,15,thursday,0,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,36,32,26,113,,64,10,,,hot,assault,6
1381,3,11,thursday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,28,22,113,,76,10,,,hot,assault,6
1382,11,45,sunday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,30,27,25,359,,81,8,,,winter,assault,6
1383,4,16,wednesday,0,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,32,29,25,356,,74,9,,,hot,assault,6
1384,8,31,tuesday,0,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,30,27,386,,82,9,,,rainy,assault,6
1385,7,30,saturday,1,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,30,28,353,,80,9,,,rainy,assault,6
1386,8,33,wednesday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,28,26,359,,87,7,,,rainy,assault,6
1387,8,33,saturday,1,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,33,30,26,356,,80,9,,,rainy,assault,6
1388,2,8,sunday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,32,28,21,113,,64,10,,,winter,assault,6
1389,2,7,wednesday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,31,28,22,113,,46,10,,,winter,assault,6
1390,5,21,saturday,1,evening,18 - 19:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,36,33,28,113,,68,10,,,hot,assault,6
1391,12,49,thursday,0,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,27,23,18,116,,70,10,,,winter,assault,6
1392,2,7,tuesday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,28,23,113,,57,10,,,winter,assault,6
1393,10,43,saturday,1,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,31,28,25,356,,80,9,,,rainy,assault,6
1394,9,38,wednesday,0,noon,12 - 15:59,,22.31667,91.81667,agrabad,chattogram,chattogram,32,30,27,113,,78,10,,,rainy,assault,6
1395,10,42,friday,1,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,31,28,24,113,,79,10,,,rainy,assault,6
1396,10,43,monday,0,night,20 - 5:59,,22.31667,91.81667,agrabad,chattogram,chattogram,32,29,25,113,,80,10,,,rainy,assault,6
1397,9,38,monday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,33,29,26,356,,82,9,,,rainy,assault,6
1398,8,34,tuesday,0,afternoon,16 - 17:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,27,27,26,359,,89,5,,,rainy,assault,6
1399,8,36,monday,0,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,28,26,359,,86,5,,,rainy,assault,6
1400,2,7,saturday,1,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,31,27,21,113,,60,10,,,winter,assault,6
1401,9,36,sunday,0,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,30,28,26,386,,87,8,,,rainy,assault,6
1402,9,37,tuesday,0,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,31,28,26,353,,85,9,,,rainy,assault,6
1403,2,6,saturday,1,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,26,19,113,,53,10,,,winter,assault,6
1404,8,34,thursday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,31,29,27,356,,86,9,,,rainy,assault,6
1405,1,3,friday,1,morning,6 - 11:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,27,23,17,113,,69,10,,,winter,assault,6
1406,2,6,monday,0,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,29,25,19,113,,65,10,,,winter,assault,6
1407,7,30,wednesday,0,evening,18 - 19:59,,22.359626,91.8301695,chittagong medical college,chattogram,chattogram,31,29,26,359,,80,8,,,rainy,assault,6
1408,11,46,tuesday,0,afternoon,16 - 17:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,29,26,22,113,,76,10,,,winter,assault,6
1409,12,49,tuesday,0,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,30,26,22,113,,77,10,,,winter,assault,6
1410,12,49,wednesday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,30,27,22,113,,73,10,,,winter,assault,6
1411,12,49,thursday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,29,26,21,113,,73,10,,,winter,assault,6
1412,5,19,friday,1,afternoon,16 - 17:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,34,32,27,113,,72,10,,,hot,assault,6
1413,5,19,sunday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,34,31,27,353,,80,10,,,hot,assault,6
1414,6,26,sunday,0,afternoon,16 - 17:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,33,31,28,359,,78,8,,,rainy,assault,6
1415,7,30,sunday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,31,29,26,356,,83,9,,,rainy,assault,6
1416,9,38,tuesday,0,noon,12 - 15:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,33,30,26,176,,79,10,,,rainy,assault,6
1417,4,16,monday,0,morning,6 - 11:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,34,30,26,113,,77,9,,,hot,assault,6
1418,4,15,thursday,0,noon,12 - 15:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,34,30,25,113,,73,10,,,hot,assault,6
1419,4,14,friday,1,night,20 - 5:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,32,28,23,116,,80,10,,,hot,assault,6
1420,12,1,monday,0,afternoon,16 - 17:59,,22.359626,91.8301695,chattogram city,chattogram,chattogram,28,24,17,113,,61,10,,,winter,assault,6
1421,2,6,wednesday,0,night,20 - 5:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,28,24,18,113,,44,10,,,winter,assault,6
1422,3,10,wednesday,0,noon,12 - 15:59,,22.3693625,91.843101,bahaddarhat,chattogram,chattogram,27,25,20,356,,80,9,,,hot,assault,6
1423,3,12,thursday,0,morning,6 - 11:59,,22.362823,91.7969625,chittagong university,chattogram,chattogram,31,28,22,113,,68,10,,,hot,assault,6
1424,3,11,monday,0,morning,6 - 11:59,,22.31667,91.81667,patiya,chattogram,chattogram,29,26,22,113,,65,10,,,hot,assault,6
1425,10,44,tuesday,0,evening,18 - 19:59,,22.31667,91.81667,sandwip,chattogram,chattogram,26,24,22,302,,86,7,,,rainy,assault,6
1426,4,14,wednesday,0,morning,6 - 11:59,,22.31667,91.81667,satkania,chattogram,chattogram,32,29,23,113,,65,10,,,hot,assault,6
1427,4,14,tuesday,0,morning,6 - 11:59,,22.31667,91.81667,satkania,chattogram,chattogram,33,30,25,113,,65,10,,,hot,assault,6
1428,4,17,thursday,0,night,20 - 5:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,33,30,25,113,,75,10,,,hot,assault,6
1429,1,1,friday,1,morning,6 - 11:59,,22.359626,91.8301695,sitakunda,chattogram,chattogram,24,21,16,113,,68,10,,,winter,assault,6
1430,11,47,monday,0,morning,6 - 11:59,,22.31667,91.81667,anwara,chattogram,chattogram,29,26,21,113,,72,10,,,winter,bodyfound,9
1431,8,34,friday,1,morning,6 - 11:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,30,29,26,356,,86,8,,,rainy,bodyfound,9
1432,8,35,monday,0,morning,6 - 11:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,31,29,26,356,,84,9,,,rainy,bodyfound,9
1433,3,13,thursday,0,morning,6 - 11:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,32,30,26,176,,74,10,,,hot,bodyfound,9
1434,3,13,sunday,0,morning,6 - 11:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,32,29,25,113,,69,10,,,hot,bodyfound,9
1435,6,26,wednesday,0,morning,6 - 11:59,,22.31667,91.81667,banshkhali,chattogram,chattogram,33,31,28,176,,80,10,,,rainy,bodyfound,9
1436,3,11,friday,1,morning,6 - 11:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,28,26,22,353,,80,9,,,hot,bodyfound,9
1437,7,30,tuesday,0,morning,6 - 11:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,32,30,26,356,,80,8,,,rainy,bodyfound,9
1438,7,30,wednesday,0,morning,6 - 11:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,31,29,26,359,,80,8,,,rainy,bodyfound,9
1439,1,2,monday,0,morning,6 - 11:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,24,21,18,113,,70,10,,,winter,bodyfound,9
1440,12,51,wednesday,0,noon,12 - 15:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,25,23,18,113,,66,10,,,winter,bodyfound,9
1441,5,21,monday,0,night,20 - 5:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,35,32,28,116,,79,10,,,hot,bodyfound,9
1442,2,9,monday,0,morning,6 - 11:59,,22.31667,91.81667,boalkhali,chattogram,chattogram,31,28,22,113,,64,10,,,winter,bodyfound,9
